url,global_rank,country_rank,reach_per_million,page_views_per_million,page_views_per_user,category,lang_code
woolworths.co.za,38524,38524,21.9,1.18,2,Shopping,en
campsaver.com,38536,38536,19,1.51,2.9,Shopping,en
gouletpens.com,38550,38550,16,2.59,6,Shopping,en
smsaexpress.com,38593,38593,18,1.78,3.6,Shopping,en
indiafreestuff.in,38637,38637,19.8,1.45,2.68,Shopping,en
bikesales.com.au,38641,38641,16,2.8,6.6,Shopping,en
c21stores.com,38648,38648,17,2.26,5,Shopping,en
heidoc.net,38649,38649,24,0.98,1.5,Shopping,en
vitalmtb.com,38653,38653,21,1.3,2.3,Shopping,en
alldatapro.com,38678,38678,12,7.71,24,Shopping,en
evine.com,38686,38686,17,2.13,4.6,Shopping,en
enchroma.com,38695,38695,18,1.75,3.5,Shopping,en
thewarehouse.co.nz,38709,38709,17.4,1.99,4.19,Shopping,en
teezily.com,38714,38714,17,2.23,4.9,Shopping,en
theupsstore.com,38737,38737,21,1.22,2.1,Shopping,en
competitivecyclist.com,38744,38744,18,1.83,3.8,Shopping,en
transcend-info.com,38755,38755,20,1.44,2.7,Shopping,en
directvapor.com,38765,38765,17,2.07,4.4,Shopping,en
retailmenot.ca,38781,38781,24,0.97,1.5,Shopping,en
wardrobetrendsfashion.com,38806,38806,18,1.7,3.4,Shopping,en
tagheuer.com,38820,38820,19,1.5,2.8,Shopping,en
cardu.com.tw,38832,38832,23,1.05,1.7,Shopping,en
timbuk2.com,38837,38837,18,1.9,4,Shopping,en
conrad.com,38856,38856,23,1.04,1.7,Shopping,en
techlicious.com,38885,38885,27,0.79,1.1,Shopping,en
jamesedition.com,38888,38888,15,2.79,6.7,Shopping,en
slamjamsocialism.com,38892,38892,18,1.7,3.4,Shopping,en
ferguson.com,38921,38921,19,1.63,3.2,Shopping,en
montblanc.com,38936,38936,19,1.6,3.2,Shopping,en
sportpursuit.com,38940,38940,17,2.14,4.7,Shopping,en
automationdirect.com,39078,39078,17,1.94,4.1,Shopping,en
bossgoo.com,39101,39101,16,2.4,5.4,Shopping,en
mcarthurglen.com,39164,39164,18,1.67,3.4,Shopping,en
woodcraft.com,39224,39224,20,1.37,2.5,Shopping,en
scotch-soda.com,39233,39233,17,2.17,4.8,Shopping,en
peachmode.com,39286,39286,17.5,1.83,3.84,Shopping,en
autotempest.com,39332,39332,22,1.13,1.9,Shopping,en
zapals.com,39337,39337,29.69,2.16,2.67,Shopping,en
photobox.co.uk,39394,39394,19,1.49,2.9,Shopping,en
everydaycarry.com,39446,39446,21,1.2,2,Shopping,en
ih8mud.com,39465,39465,16,2.29,5.2,Shopping,en
cnfashionbuy.com,39475,39475,14,3.48,9.1,Shopping,en
puppyfind.com,39476,39476,17,1.85,3.9,Shopping,en
impericon.com,39496,39496,17,2.05,4.5,Shopping,en
gamersgate.com,39531,39531,20,1.3,2.5,Shopping,en
apotea.se,39588,39588,16,2.48,5.8,Shopping,en
tmart.com,39589,39589,17,1.96,4.3,Shopping,en
longislandwatch.com,39599,39599,18,1.57,3.1,Shopping,en
garnstudio.com,39609,39609,20,1.32,2.4,Shopping,en
sandro-paris.com,39618,39618,17,1.9,4.2,Shopping,en
boden.co.uk,39628,39628,14,3.95,11,Shopping,en
dappered.com,39696,39696,21,1.21,2.2,Shopping,en
farmashop.com.uy,39756,39756,30.97,4.46,5.289,Shopping,en
fiveguys.com,39777,39777,18,1.57,3.2,Shopping,en
parfums.ua,39818,39818,15.5,2.46,5.8,Shopping,en
centrepointstores.com,39856,39856,16,2.09,4.7,Shopping,en
big5sportinggoods.com,39879,39879,18,1.64,3.4,Shopping,en
costcobusinessdelivery.com,39939,39939,18,1.6,3.3,Shopping,en
rockymountainatvmc.com,40023,40023,15,2.39,5.7,Shopping,en
bluedarttrackings.in,40044,40044,21.5,1.07,1.8,Shopping,en
rogersbank.com,40105,40105,17,1.83,4,Shopping,en
personalizationmall.com,40121,40121,17,1.68,3.5,Shopping,en
prodirectselect.com,40131,40131,14,2.9,7.5,Shopping,en
safariland.com,40140,40140,24.78,3.76,5.577,Shopping,en
mackweldon.com,40152,40152,19,1.3,2.5,Shopping,en
shopjustice.com,40157,40157,15,2.62,6.4,Shopping,en
manualzz.com,40161,40161,25,0.83,1.2,Shopping,en
jumoreglobal.com,40176,40176,13,4.1,11,Shopping,en
barkbox.com,40192,40192,18,1.52,3.1,Shopping,en
mavi.com,40229,40229,14.9,2.62,6.44,Shopping,en
halloweencostumes.com,40272,40272,19,1.3,2.5,Shopping,en
macobserver.com,40278,40278,25,0.8,1.1,Shopping,en
sneakerbardetroit.com,40305,40305,22,1,1.8,Shopping,en
clubmonaco.com,40319,40319,15,2.54,6.2,Shopping,en
sram.com,40338,40338,18,1.63,3.4,Shopping,en
acdsee.com,40370,40370,19,1.4,2.6,Shopping,en
mmoga.com,40425,40425,18,1.51,3.1,Shopping,en
prana.com,40471,40471,15,2.58,6.4,Shopping,en
gifts.com,40521,40521,21,1.05,1.8,Shopping,en
ourshopee.com,40557,40557,20.84,2.8,4.93,Shopping,en
toocle.com,40566,40566,17,1.8,4.1,Shopping,en
hibbett.com,40594,40594,17,1.84,4.1,Shopping,en
boxed.com,40601,40601,19,1.37,2.7,Shopping,en
truevalue.com,40614,40614,19,1.27,2.4,Shopping,en
greenhealthdepot.ca,40668,40668,17,1.6,3.4,Shopping,en
hanes.com,40676,40676,17,1.73,3.7,Shopping,en
gymboree.com,40679,40679,15,2.27,5.4,Shopping,en
seeedstudio.com,40719,40719,19,1.3,2.4,Shopping,en
drsfostersmith.com,40734,40734,17,1.67,3.6,Shopping,en
ukclimbing.com,40744,40744,17,1.67,3.6,Shopping,en
sunsky-online.com,40746,40746,16,2.01,4.6,Shopping,en
tredz.co.uk,40752,40752,16,1.95,4.4,Shopping,en
tidebuy.com,40759,40759,15,2.4,5.7,Shopping,en
finewoodworking.com,40800,40800,18,1.54,3.2,Shopping,en
chicos.com,40816,40816,16,2.03,4.7,Shopping,en
oshkosh.com,40854,40854,16,2.1,4.9,Shopping,en
tres-bien.com,40856,40856,17,1.81,4,Shopping,en
sims4downloads.net,40870,40870,16,1.87,4.2,Shopping,en
maxfashion.in,40903,40903,15.9,2,4.6,Shopping,en
engelbert-strauss.de,40933,40933,14,3.03,8,Shopping,en
singletracks.com,40964,40964,21,1.06,1.9,Shopping,en
timex.com,41037,41037,17,1.71,3.7,Shopping,en
priceoye.pk,41042,41042,21.4,1,1.72,Shopping,en
gasgoo.com,41054,41054,18,1.5,3,Shopping,en
steelcase.com,41056,41056,17,1.77,3.9,Shopping,en
ezbuy.my,41074,41074,14,2.73,7,Shopping,en
merchbar.com,41132,41132,18,1.37,2.8,Shopping,en
skatewarehouse.com,41133,41133,15,2.14,5.1,Shopping,en
athome.com,41149,41149,16,2.04,4.8,Shopping,en
ikeahackers.net,41170,41170,18,1.35,2.7,Shopping,en
hopscotch.in,41178,41178,17.2,1.58,3.36,Shopping,en
onekingslane.com,41186,41186,18,1.34,2.7,Shopping,en
whichcar.com.au,41198,41198,16,2.01,4.7,Shopping,en
mountainwarehouse.com,41202,41202,15,2.16,5.2,Shopping,en
tezenis.com,41206,41206,15,2.56,6.5,Shopping,en
heatonist.com,41211,41211,17,1.61,3.5,Shopping,en
nuts.com,41214,41214,17,1.55,3.3,Shopping,en
contemporist.com,41290,41290,18,1.3,2.7,Shopping,en
ephotozine.com,41315,41315,22,0.94,1.6,Shopping,en
rosewe.com,41369,41369,15,2.19,5.3,Shopping,en
ebay.ph,41372,41372,17,1.64,3.6,Shopping,en
shoppingscanner.com,41383,41383,17,1.5,3.2,Shopping,en
footwearnews.com,41393,41393,23,0.88,1.4,Shopping,en
billabong.com,41440,41440,15,2.4,6,Shopping,en
coachoutlet.com,41446,41446,14,2.6,6.7,Shopping,en
cruisefashion.com,41458,41458,14,2.6,6.6,Shopping,en
erincondren.com,41471,41471,14,2.52,6.4,Shopping,en
arnoldclark.com,41477,41477,15,2.19,5.3,Shopping,en
womanwithin.com,41516,41516,14,2.52,6.4,Shopping,en
steam.tools,41557,41557,23,0.86,1.4,Shopping,en
giftcards.com,41581,41581,18,1.32,2.6,Shopping,en
icstation.com,41604,41604,12,5.3,17,Shopping,en
easypost.com,41636,41636,20,1.06,1.9,Shopping,en
blessthisstuff.com,41655,41655,19,1.21,2.4,Shopping,en
camper.com,41658,41658,17,1.65,3.6,Shopping,en
1sale.com,41659,41659,21,0.95,1.6,Shopping,en
1aauto.com,41676,41676,19,1.2,2.3,Shopping,en
deciem.com,41691,41691,16,1.73,3.9,Shopping,en
fullcompass.com,41781,41781,20,1.08,2,Shopping,en
pixels.com,41820,41820,18,1.33,2.7,Shopping,en
stashpedia.com,41844,41844,16,1.92,4.5,Shopping,en
ge-tracker.com,41853,41853,16,1.94,4.6,Shopping,en
meierq.com,41883,41883,14,2.62,6.8,Shopping,en
bluemountain.com,41888,41888,15,2.2,5.4,Shopping,en
easyroommate.com,41914,41914,16,1.82,4.2,Shopping,en
countryattire.com,41915,41915,16,1.8,4.1,Shopping,en
furla.com,41942,41942,15,2,4.8,Shopping,en
shoplocal.com,41953,41953,20,1.01,1.8,Shopping,en
jamesallen.com,41999,41999,19,1.2,2.3,Shopping,en
fashionlib.net,42007,42007,12,5.08,16,Shopping,en
tumi.com,42010,42010,16,1.9,4.5,Shopping,en
drnutrition.com,42025,42025,29.8,2.02,2.49,Shopping,en
igvault.com,42042,42042,17,1.62,3.6,Shopping,en
the-house.com,42053,42053,16,1.74,4,Shopping,en
chicme.com,42068,42068,17,1.55,3.4,Shopping,en
abeautifulmess.com,42072,42072,20,1.03,1.9,Shopping,en
pixelfilmstudios.com,42091,42091,16,1.9,4.5,Shopping,en
ruger.com,42100,42100,17,1.58,3.5,Shopping,en
unit-conversion.info,42138,42138,23,0.84,1.4,Shopping,en
zivame.com,42168,42168,14.8,2.16,5.3,Shopping,en
divasworld.org,42183,42183,17,1.54,3.4,Shopping,en
lovehoney.com,42213,42213,17,1.4,2.9,Shopping,en
skatedeluxe.com,42232,42232,14,2.75,7.4,Shopping,en
jinx.com,42233,42233,19,1.19,2.3,Shopping,en
hifishark.com,42240,42240,21,0.95,1.7,Shopping,en
needcoolshoes.com,42252,42252,19,1.12,2.1,Shopping,en
giftcardgranny.com,42324,42324,17,1.44,3.1,Shopping,en
maurices.com,42386,42386,14,2.53,6.6,Shopping,en
replacements.com,42406,42406,16,1.81,4.2,Shopping,en
appshopper.com,42420,42420,17,1.5,3.2,Shopping,en
appliancesonline.com.au,42429,42429,16,1.64,3.7,Shopping,en
dealcatcher.com,42504,42504,23,0.82,1.3,Shopping,en
dealjumbo.com,42510,42510,17,1.48,3.2,Shopping,en
therighthairstyles.com,42543,42543,17,1.39,3,Shopping,en
umidigi.com,42555,42555,19,1.14,2.2,Shopping,en
watchcount.com,42679,42679,17,1.5,3.3,Shopping,en
lifeextension.com,42707,42707,18,1.27,2.6,Shopping,en
filtergrade.com,42716,42716,20,0.96,1.7,Shopping,en
rushlane.com,42752,42752,19.6,1.03,1.93,Shopping,en
moneytalksnews.com,42777,42777,21,0.95,1.7,Shopping,en
littlewoodsireland.ie,42781,42781,14,2.26,5.8,Shopping,en
lanecrawford.com,42799,42799,15,1.8,4.3,Shopping,en
43rumors.com,42829,42829,22,0.85,1.4,Shopping,en
ishopping.pk,42852,42852,19,1.09,2.12,Shopping,en
coincheckup.com,42892,42892,19,1.05,2,Shopping,en
eightvape.com,42899,42899,15,1.93,4.7,Shopping,en
genteroma.com,42901,42901,16,1.7,3.9,Shopping,en
proxibid.com,42904,42904,14,2.55,6.8,Shopping,en
walmartmoneycard.com,42912,42912,16,1.62,3.7,Shopping,en
bikemap.net,42920,42920,16,1.56,3.5,Shopping,en
jjill.com,42921,42921,14,2.21,5.7,Shopping,en
peapod.com,43002,43002,17,1.34,2.9,Shopping,en
pcspecialist.co.uk,43010,43010,16,1.5,3.4,Shopping,en
fashionphile.com,43014,43014,16,1.69,4,Shopping,en
trip.ru,43035,43035,16,1.72,4.1,Shopping,en
utahgunexchange.com,43073,43073,18,1.2,2.4,Shopping,en
matterhackers.com,43077,43077,20,1,1.9,Shopping,en
highdefdigest.com,43152,43152,21,0.91,1.6,Shopping,en
giuliofashion.com,43156,43156,15,2,5,Shopping,en
mpb.com,43202,43202,16,1.47,3.3,Shopping,en
moglix.com,43214,43214,18.2,1.16,2.3,Shopping,en
jansport.com,43259,43259,16,1.63,3.8,Shopping,en
sandals.com,43261,43261,15,1.84,4.5,Shopping,en
mypearsonstore.com,43343,43343,18,1.25,2.6,Shopping,en
collectors.com,43367,43367,20,0.91,1.6,Shopping,en
walmartfinancialservices.ca,43391,43391,16,1.46,3.3,Shopping,en
voonik.com,43430,43430,17,1.32,2.8,Shopping,en
floweraura.com,43463,43463,15,1.81,4.4,Shopping,en
toywiz.com,43470,43470,16,1.5,3.4,Shopping,en
miumiu.com,43477,43477,13,3,8.5,Shopping,en
smith-wesson.com,43486,43486,16,1.48,3.3,Shopping,en
homehardware.ca,43488,43488,16,1.45,3.3,Shopping,en
milwaukeetool.com,43509,43509,15,1.73,4.1,Shopping,en
pushys.com.au,43512,43512,20.45,3.77,6.759,Shopping,en
thegreatcourses.com,43517,43517,16,1.44,3.2,Shopping,en
factoryoutletstore.com,43524,43524,17,1.3,2.8,Shopping,en
assort.tokyo,43563,43563,11,4.8,16,Shopping,en
thesamba.com,43569,43569,17,1.34,2.9,Shopping,en
yugiohtopdecks.com,43583,43583,13,2.99,8.6,Shopping,en
maisonmargiela.com,43607,43607,16,1.5,3.5,Shopping,en
4wheelparts.com,43608,43608,17,1.37,3,Shopping,en
tacklewarehouse.com,43616,43616,13,2.77,7.8,Shopping,en
jaycar.com.au,43624,43624,16,1.47,3.3,Shopping,en
cyclegear.com,43629,43629,15,1.68,4,Shopping,en
uaudio.com,43679,43679,17,1.4,3.1,Shopping,en
popsockets.com,43721,43721,15,1.65,3.9,Shopping,en
pokemoncenter.com,43723,43723,15,1.66,4,Shopping,en
couphoop.com,43729,43729,20.7,0.87,1.6,Shopping,en
lensrentals.com,43743,43743,15,1.75,4.3,Shopping,en
samsonite.com,43757,43757,16,1.5,3.5,Shopping,en
winefolly.com,43781,43781,20,0.95,1.8,Shopping,en
tetongravity.com,43786,43786,16,1.4,3.1,Shopping,en
egprices.com,43828,43828,12.3,3.28,9.76,Shopping,en
hotrod.com,43856,43856,21,0.87,1.6,Shopping,en
pickaboo.com,43866,43866,16.2,1.44,3.25,Shopping,en
utopia.pk,43875,43875,15.3,1.65,3.95,Shopping,en
chloe.com,43884,43884,14,2.1,5.5,Shopping,en
eastpak.com,43899,43899,14,2.07,5.3,Shopping,en
hypebae.com,43933,43933,19,1,2,Shopping,en
flooranddecor.com,43939,43939,15,1.81,4.5,Shopping,en
ontrac.com,43943,43943,20,0.92,1.7,Shopping,en
pioneerelectronics.com,43954,43954,18,1.19,2.5,Shopping,en
tug.org,43988,43988,19,1,2.1,Shopping,en
kikki-k.com,44002,44002,13,2.6,7.4,Shopping,en
roadrunnersports.com,44028,44028,16,1.46,3.3,Shopping,en
bandai-hobby.net,44051,44051,16,1.4,3.3,Shopping,en
wexphotovideo.com,44087,44087,17,1.32,2.9,Shopping,en
gozefo.com,44113,44113,15.1,1.67,4.06,Shopping,en
sportsmanswarehouse.com,44120,44120,15,1.79,4.5,Shopping,en
domyown.com,44124,44124,17,1.25,2.7,Shopping,en
boostedboards.com,44131,44131,18,1.17,2.4,Shopping,en
raru.co.za,44142,44142,14,1.94,5,Shopping,en
sporter.com,44156,44156,20.9,3.8,6.674,Shopping,en
publicsurplus.com,44222,44222,15,1.78,4.4,Shopping,en
urareplay.com,44261,44261,18,1.06,2.1,Shopping,en
bidforx.com,44272,44272,15,1.82,4.6,Shopping,en
ksaprice.com,44280,44280,18,1.07,2.2,Shopping,en
vons.com,44292,44292,14,2.01,5.2,Shopping,en
discounttiredirect.com,44303,44303,16,1.46,3.4,Shopping,en
rockstarwarehouse.com,44379,44379,18,1.09,2.3,Shopping,en
revolutionbeauty.com,44389,44389,13,2.58,7.3,Shopping,en
firmoo.com,44392,44392,15,1.8,4.5,Shopping,en
stuller.com,44440,44440,13,2.73,7.9,Shopping,en
climbing.com,44535,44535,20,0.89,1.7,Shopping,en
freepngimg.com,44553,44553,16,1.46,3.4,Shopping,en
displays2go.com,44570,44570,17,1.21,2.6,Shopping,en
offgamers.com,44577,44577,16,1.4,3.3,Shopping,en
ibay.com.mv,44598,44598,24.56,8.61,12.87,Shopping,en
domino.com,44603,44603,18,1.08,2.2,Shopping,en
aiononline.com,44624,44624,19,0.99,2,Shopping,en
laurelberninteriors.com,44671,44671,30.95,1.46,1.73,Shopping,en
dfrobot.com,44678,44678,17,1.2,2.5,Shopping,en
boholady.com,44691,44691,12,3.7,12,Shopping,en
theblacktux.com,44694,44694,16,1.3,2.9,Shopping,en
jaybirdsport.com,44705,44705,17,1.24,2.7,Shopping,en
rue21.com,44726,44726,14,1.86,4.8,Shopping,en
sleepopolis.com,44745,44745,19,0.95,1.9,Shopping,en
jauce.com,44747,44747,12,2.83,8.3,Shopping,en
a2aboss.com,44772,44772,12,3.8,12,Shopping,en
abcdin.cl,44777,44777,15,1.5,3.6,Shopping,en
killstar.com,44800,44800,13,2.47,7,Shopping,en
traxxas.com,44808,44808,14,1.78,4.5,Shopping,en
headphonezone.in,44888,44888,15.5,1.47,3.49,Shopping,en
salomondrin.com,44902,44902,23,0.67,1.1,Shopping,en
marcustheatres.com,44942,44942,16,1.3,2.9,Shopping,en
amainhobbies.com,44989,44989,14,1.84,4.8,Shopping,en
technave.com,44997,44997,16.7,1.2,2.6,Shopping,en
iheartdogs.com,45006,45006,20,0.84,1.5,Shopping,en
thumpertalk.com,45028,45028,17,1.15,2.5,Shopping,en
mobilefun.co.uk,45034,45034,20,0.87,1.6,Shopping,en
kurdcinama.com,45062,45062,14.7,1.66,4.14,Shopping,en
intotheam.com,45067,45067,15,1.51,3.7,Shopping,en
fjallraven.us,45069,45069,16,1.36,3.1,Shopping,en
nuclearblast.de,45082,45082,14,1.7,4.4,Shopping,en
grifo210.com,45105,45105,13,2.2,6,Shopping,en
archiesonline.com,45156,45156,14,1.89,5,Shopping,en
fungerund.com,45201,45201,18,0.99,2,Shopping,en
destinationxl.com,45225,45225,12,2.9,8.8,Shopping,en
naijatechguide.com,45241,45241,19,0.94,1.9,Shopping,en
teva.com,45250,45250,14,1.7,4.3,Shopping,en
footshop.eu,45298,45298,15,1.4,3.4,Shopping,en
wowtoken.info,45304,45304,24,0.64,1,Shopping,en
freegamescasual.com,45342,45342,15,1.67,4.2,Shopping,en
adata.com,45368,45368,15,1.4,3.4,Shopping,en
karatbars.com,45369,45369,17,1.15,2.5,Shopping,en
gran-turismo.com,45379,45379,16,1.3,2.8,Shopping,en
eshakti.com,45439,45439,13,2.26,6.4,Shopping,en
purplle.com,45503,45503,16.5,1.2,2.67,Shopping,en
gardeners.com,45509,45509,18,1,2.1,Shopping,en
victorianplumbing.co.uk,45540,45540,15,1.62,4.1,Shopping,en
ashford.com,45550,45550,15,1.5,3.8,Shopping,en
visordown.com,45606,45606,17,1.1,2.3,Shopping,en
princessauto.com,45612,45612,15,1.5,3.7,Shopping,en
gaadi.com,45616,45616,14,1.8,4.7,Shopping,en
wheel-size.com,45625,45625,18,1.01,2.1,Shopping,en
braun.com,45633,45633,16,1.19,2.7,Shopping,en
guess.com,45643,45643,14,1.64,4.2,Shopping,en
brooklinen.com,45654,45654,15,1.4,3.3,Shopping,en
azazie.com,45656,45656,13,2.13,5.9,Shopping,en
thieve.co,45659,45659,15,1.4,3.4,Shopping,en
uline.ca,45673,45673,14,1.84,4.9,Shopping,en
dickies.com,45686,45686,15,1.57,3.9,Shopping,en
qbp.com,45700,45700,13,2.39,6.9,Shopping,en
ferragamo.com,45751,45751,14,1.7,4.5,Shopping,en
shopping.com,45765,45765,18,0.94,1.9,Shopping,en
dressbarn.com,45798,45798,13,2.05,5.7,Shopping,en
babyshop.com,45818,45818,13,2,5.6,Shopping,en
fashiola.co.uk,45838,45838,16,1.3,2.9,Shopping,en
drjays.com,45857,45857,12,3.02,9.4,Shopping,en
filson.com,45873,45873,14,1.61,4.1,Shopping,en
thefashionspot.com,45918,45918,16,1.32,3.1,Shopping,en
starsue.net,45948,45948,13,2.06,5.7,Shopping,en
mouser.in,45967,45967,15,1.47,3.6,Shopping,en
patanjaliayurved.net,46057,46057,13,2.14,6,Shopping,en
tivo.com,46076,46076,14,1.83,4.9,Shopping,en
synthtopia.com,46077,46077,18,0.93,1.9,Shopping,en
forsalebyowner.com,46144,46144,17,1.04,2.2,Shopping,en
thetrendspotter.net,46153,46153,21,0.71,1.2,Shopping,en
ties.com,46217,46217,18,0.98,2,Shopping,en
sony.com.hk,46288,46288,15,1.5,3.8,Shopping,en
whitehouseblackmarket.com,46305,46305,14,1.7,4.5,Shopping,en
rotita.com,46359,46359,14,1.5,3.9,Shopping,en
rubylane.com,46404,46404,14,1.73,4.6,Shopping,en
novationmusic.com,46418,46418,16,1.2,2.7,Shopping,en
ftd.com,46429,46429,15,1.3,3.1,Shopping,en
ccs.com,46451,46451,14,1.5,3.9,Shopping,en
malabargoldanddiamonds.com,46453,46453,15,1.3,3,Shopping,en
republicwireless.com,46474,46474,16,1.1,2.5,Shopping,en
spencersonline.com,46528,46528,14,1.68,4.5,Shopping,en
spoofee.com,46532,46532,21,0.71,1.3,Shopping,en
healthproductsforyou.com,46563,46563,25.2,1.97,2.86,Shopping,en
viseca.ch,46576,46576,16,1.25,3,Shopping,en
icollector.com,46578,46578,15,1.37,3.4,Shopping,en
tomford.com,46620,46620,15,1.3,3.2,Shopping,en
swissluxury.com,46642,46642,23.39,2.06,3.231,Shopping,en
stance.com,46661,46661,13,1.92,5.3,Shopping,en
londondrugs.com,46665,46665,16,1.15,2.6,Shopping,en
culturesforhealth.com,46679,46679,18,0.92,1.9,Shopping,en
muji.eu,46693,46693,12,2.39,7.1,Shopping,en
adidas.com.au,46698,46698,15,1.46,3.7,Shopping,en
bevmo.com,46700,46700,14,1.49,3.8,Shopping,en
culturekings.com.au,46717,46717,14,1.63,4.3,Shopping,en
hpb.com,46739,46739,14,1.48,3.8,Shopping,en
wiggle.com,46795,46795,14,1.78,4.8,Shopping,en
unifclothing.com,46796,46796,14,1.7,4.4,Shopping,en
appliancesdirect.co.uk,46811,46811,15,1.28,3.1,Shopping,en
tanotis.com,46819,46819,19.1,0.81,1.5,Shopping,en
shopmissa.com,46828,46828,12,2.88,9.1,Shopping,en
burton.com,46863,46863,15,1.4,3.5,Shopping,en
globalgolf.com,46864,46864,13,1.86,5.2,Shopping,en
jetspizza.com,46938,46938,15,1.4,3.5,Shopping,en
automobiledimension.com,46965,46965,14,1.45,3.7,Shopping,en
chacos.com,46968,46968,14,1.73,4.7,Shopping,en
paulsmith.com,47023,47023,13,2.2,6.4,Shopping,en
lorextechnology.com,47090,47090,13,1.78,4.9,Shopping,en
hugestfun.com,47095,47095,17,0.99,2.1,Shopping,en
whsmith.co.uk,47100,47100,15,1.24,3,Shopping,en
bikeinn.com,47135,47135,14,1.4,3.6,Shopping,en
mejuri.com,47165,47165,13,1.8,4.8,Shopping,en
la-z-boy.com,47201,47201,14,1.5,3.9,Shopping,en
infinitediscs.com,47290,47290,12,2.47,7.6,Shopping,en
rmcluniverse.com,47292,47292,11,3.34,11,Shopping,en
adogadgets.com,47320,47320,19,0.79,1.5,Shopping,en
japanesevehicles.com,47336,47336,17,0.95,2,Shopping,en
stuccu.com,47360,47360,21,0.67,1.2,Shopping,en
mybag.com,47369,47369,14,1.6,4.3,Shopping,en
laptopscreen.com,47385,47385,17,0.98,2.1,Shopping,en
warning-safezone.ru,47430,47430,22.2,0.62,1,Shopping,en
fanatec.com,47452,47452,14,1.61,4.3,Shopping,en
123movies.com,47457,47457,19,0.75,1.4,Shopping,en
livefitapparel.com,47465,47465,12,2.7,8.6,Shopping,en
viewsonic.com,47477,47477,14,1.51,4,Shopping,en
fotki.com,47564,47564,11,2.79,8.9,Shopping,en
iwantoneofthose.com,47582,47582,15,1.2,2.9,Shopping,en
cottonbureau.com,47586,47586,16,1.14,2.7,Shopping,en
promofarma.com,47591,47591,15,1.2,2.9,Shopping,en
iboats.com,47612,47612,16,1.05,2.4,Shopping,en
boohooman.com,47678,47678,13,1.88,5.3,Shopping,en
blindstogo.com,47692,47692,21.47,2.57,4.397,Shopping,en
ballarddesigns.com,47695,47695,14,1.44,3.8,Shopping,en
barrysbootcamp.com,47743,47743,13,1.64,4.5,Shopping,en
blendermarket.com,47797,47797,19,0.8,1.6,Shopping,en
giftcardmall.com,47801,47801,18,0.83,1.7,Shopping,en
ananzi.co.za,47812,47812,18,0.81,1.6,Shopping,en
zoofashions.com,47818,47818,14,1.6,4.3,Shopping,en
archiexpo.com,47829,47829,17,0.97,2.1,Shopping,en
costco.co.uk,47838,47838,14,1.53,4.1,Shopping,en
f150forum.com,47870,47870,15,1.28,3.2,Shopping,en
dewalt.com,47874,47874,15,1.33,3.4,Shopping,en
albertsons.com,47878,47878,15,1.33,3.4,Shopping,en
amway.de,47883,47883,12,2.41,7.5,Shopping,en
paribus.co,47888,47888,18,0.87,1.8,Shopping,en
greendot.com,47904,47904,14,1.47,3.9,Shopping,en
vapesourcing.com,47937,47937,13,1.6,4.5,Shopping,en
ecampus.com,47940,47940,14,1.36,3.5,Shopping,en
worldsoccershop.com,47962,47962,13,1.71,4.8,Shopping,en
misthub.com,47972,47972,23.31,2.05,3.232,Shopping,en
pandahall.com,47987,47987,11,2.93,9.7,Shopping,en
flagpolewarehouse.com,47989,47989,12,2.33,7.2,Shopping,en
maje.com,47990,47990,13,1.8,5,Shopping,en
dailysteals.com,48057,48057,18,0.86,1.8,Shopping,en
gearhungry.com,48088,48088,18,0.79,1.6,Shopping,en
sensescans.com,48096,48096,16,1.1,2.5,Shopping,en
dressupmix.com,48133,48133,13,1.63,4.5,Shopping,en
coolztricks.com,48134,48134,17.1,0.91,1.95,Shopping,en
fashionnetwork.com,48143,48143,14,1.3,3.4,Shopping,en
wasdkeyboards.com,48159,48159,14,1.52,4.1,Shopping,en
rusta.com,48173,48173,13,1.57,4.3,Shopping,en
mothercare.com,48179,48179,13,1.61,4.4,Shopping,en
hotdeals360.com,48190,48190,18.9,0.75,1.5,Shopping,en
foreo.com,48216,48216,15,1.2,2.8,Shopping,en
debenhams.ie,48254,48254,12,2.15,6.5,Shopping,en
gopaisa.com,48284,48284,14.8,1.23,3.1,Shopping,en
rushordertees.com,48289,48289,15,1.12,2.7,Shopping,en
blackdiamondequipment.com,48395,48395,14,1.42,3.8,Shopping,en
thebrick.com,48422,48422,13,1.58,4.4,Shopping,en
lakeshorelearning.com,48438,48438,17,0.94,2.1,Shopping,en
finehomebuilding.com,48469,48469,20,0.67,1.2,Shopping,en
cube.eu,48506,48506,13,1.56,4.3,Shopping,en
