url,global_rank,country_rank,reach_per_million,page_views_per_million,page_views_per_user,category,lang_code,dp,deceptive
houseoflashes.com,286138,286138,1.6,0.17,4.0,Shopping,en,False,False
thegaastore.com,286156,286156,1.8,0.12,2.6,Shopping,en,False,False
modli.co,286167,286167,1.4,0.25,6.6,Shopping,en,False,False
wandererbracelets.com,286173,286173,1.7,0.14,3.2,Shopping,en,False,False
evolutionvaping.co.uk,286230,286230,1.5,0.2,5.1,Shopping,en,False,False
beaubrummellformen.com,286242,286242,2.0,0.1,1.8,Shopping,en,False,False
combatarmory.com,286257,286257,2.0,0.1,1.8,Shopping,en,False,False
greekgodx.network,286350,286350,2.0,0.1,1.8,Shopping,en,False,False
mdnautical.com,286352,286352,1.3,0.28,7.7,Shopping,en,False,False
steinertractor.com,286363,286363,1.7,0.14,3.2,Shopping,en,False,False
tsswarehouse.com,286414,286414,1.7,0.13,2.7,Shopping,en,False,False
ajmalperfume.com,286421,286421,1.4,0.22,5.6,Shopping,en,False,False
simplyspeakers.com,286517,286517,1.6,0.15,3.5,Shopping,en,False,False
trademygun.com,286533,286533,1.5,0.18,4.3,Shopping,en,False,False
delightfull.eu,286572,286572,1.9,0.1,2.0,Shopping,en,False,False
elevatestyles.com,286586,286586,1.6,0.17,3.9,Shopping,en,False,False
wholesalefloral.com,286598,286598,1.5,0.21,5.2,Shopping,en,False,False
lisasaysgah.com,286651,286651,1.7,0.14,3.0,Shopping,en,False,False
bn3th.com,286664,286664,1.5,0.18,4.4,Shopping,en,False,False
bestbassgear.com,286674,286674,1.8,0.12,2.5,Shopping,en,False,False
ultimatevapedeals.com,286681,286681,1.5,0.18,4.3,Shopping,en,False,False
rearviewsafety.com,286724,286724,1.5,0.18,4.3,Shopping,en,False,False
egyptlaptop.com,286727,286727,1.6,0.16,3.6,Shopping,en,False,False
vitasave.ca,286789,286789,1.8,0.12,2.6,Shopping,en,False,False
armorally.com,286792,286792,1.7,0.13,2.8,Shopping,en,False,False
911signal.com,286809,286809,1.0,0.19,5.0,Shopping,en,False,False
amway.pl,286826,286826,1.4,0.24,6.4,Shopping,en,False,False
getawair.com,286910,286910,1.9,0.1,2.0,Shopping,en,False,False
westinautomotive.com,286927,286927,1.4,0.23,6.2,Shopping,en,False,False
bigbudpress.com,286928,286928,1.5,0.19,4.7,Shopping,en,False,False
buggiesunlimited.com,286931,286931,1.6,0.15,3.3,Shopping,en,False,False
jockostore.com,286975,286975,1.6,0.16,3.6,Shopping,en,False,False
crocs.co.uk,287033,287033,1.5,0.19,4.7,Shopping,en,False,False
michaels.com.au,287048,287048,1.7,0.14,3.0,Shopping,en,False,False
policeauctionscanada.com,287079,287079,1.4,0.22,5.5,Shopping,en,False,False
whirlpool.com.hk,287081,287081,1.6,0.17,4.0,Shopping,en,False,False
vape29.com,287160,287160,1.4,0.21,5.2,Shopping,en,False,False
mtmc.co.uk,287173,287173,2.0,0.1,1.8,Shopping,en,False,False
awd-it.co.uk,287184,287184,2.1,0.09,1.6,Shopping,en,False,False
egunner.com,287200,287200,1.6,0.16,3.8,Shopping,en,False,False
mile-x.com,287214,287214,2.94,0.18,2.31,Shopping,en,False,False
empressofdirt.net,287291,287291,2.2,0.08,1.3,Shopping,en,False,False
gromaudio.com,287308,287308,1.7,0.14,3.1,Shopping,en,False,False
brasstrains.com,287324,287324,1.4,0.23,6.2,Shopping,en,False,False
extremeoutfitters.us,287357,287357,1.1,0.57,19.0,Shopping,en,False,False
adorableprojects.com,287436,287436,1.1,0.53,18.0,Shopping,en,False,False
dungarees.com,287445,287445,1.5,0.18,4.2,Shopping,en,False,False
myknobs.com,287457,287457,1.8,0.12,2.4,Shopping,en,False,False
superbeaute.fr,287467,287467,1.1,0.53,18.0,Shopping,en,False,False
summerinfant.com,287486,287486,1.7,0.13,2.8,Shopping,en,False,False
outdoorvancouver.ca,287521,287521,2.1,0.09,1.5,Shopping,en,True,False
itshot.com,287533,287533,1.5,0.19,4.5,Shopping,en,False,False
missoni.com,287536,287536,1.5,0.18,4.4,Shopping,en,False,False
discountdecor.co.za,287548,287548,1.5,0.19,4.6,Shopping,en,False,False
timelessluxwatches.com,287565,287565,1.8,0.12,2.6,Shopping,en,False,False
seattleorchid.com,287601,287601,1.5,0.18,4.2,Shopping,en,False,False
scanmalta.com,287631,287631,1.6,0.15,3.5,Shopping,en,False,False
pys.com,287633,287633,1.3,0.33,10.0,Shopping,en,False,False
solomotoparts.com,287734,287734,1.9,0.11,2.1,Shopping,en,True,False
grobotronics.com,287822,287822,1.7,0.13,2.9,Shopping,en,False,False
grabonrent.com,287841,287841,1.5,0.17,4.1,Shopping,en,False,False
todoelectronica.com,287871,287871,1.7,0.13,2.8,Shopping,en,False,False
regalocasila.com,287880,287880,1.6,0.17,3.9,Shopping,en,False,False
rosefieldwatches.com,287888,287888,1.6,0.17,4.0,Shopping,en,False,False
escapade.co.uk,287908,287908,1.6,0.15,3.3,Shopping,en,False,False
carswitch.com,287913,287913,1.7,0.13,2.8,Shopping,en,False,False
boteboard.com,287919,287919,1.7,0.13,2.7,Shopping,en,False,False
screwfix.eu,287952,287952,1.7,0.14,3.1,Shopping,en,False,False
kitchenaid.ca,288010,288010,1.6,0.15,3.5,Shopping,en,False,False
10deep.com,288039,288039,1.6,0.15,3.5,Shopping,en,False,False
yellowoctopus.com.au,288058,288058,2.1,0.08,1.4,Shopping,en,True,False
nkataa.com,288059,288059,1.5,0.18,4.2,Shopping,en,False,False
gotomalls.com,288075,288075,2.0,0.1,1.8,Shopping,en,False,False
oldtowntequila.com,288096,288096,1.7,0.14,3.1,Shopping,en,False,False
mathewsinc.com,288100,288100,1.6,0.15,3.4,Shopping,en,False,False
leisureoutlet.com,288110,288110,1.9,0.11,2.2,Shopping,en,False,False
longsjewelers.com,288161,288161,1.8,0.12,2.5,Shopping,en,False,False
cntrbndshop.com,288180,288180,1.5,0.19,4.8,Shopping,en,False,False
scitecnutrition.com,288182,288182,1.6,0.15,3.5,Shopping,en,True,False
fiorellarubino.com,288218,288218,1.3,0.29,8.1,Shopping,en,False,False
lirik.com,288256,288256,1.8,0.12,2.4,Shopping,en,False,False
stylecnc.com,288275,288275,1.2,0.37,10.0,Shopping,en,False,False
vinterior.co,288290,288290,1.6,0.16,3.8,Shopping,en,False,False
fk-shop.de,288306,288306,1.6,0.17,3.9,Shopping,en,False,False
poeticcases.com,288320,288320,1.9,0.1,2.0,Shopping,en,False,False
sentrysafe.com,288350,288350,1.8,0.11,2.3,Shopping,en,False,False
rainbowvapes.co.uk,288357,288357,1.4,0.21,5.3,Shopping,en,False,False
laserpointerpro.com,288369,288369,1.6,0.16,3.6,Shopping,en,False,False
rutronik24.com,288394,288394,1.8,0.12,2.4,Shopping,en,False,False
pamono.com,288407,288407,1.9,0.1,2.0,Shopping,en,False,False
lacelab.com,288450,288450,1.6,0.15,3.5,Shopping,en,False,False
smartwatches4u.com,288456,288456,2.2,0.08,1.3,Shopping,en,False,False
qmuniforms.com,288471,288471,1.7,0.13,2.9,Shopping,en,True,False
coremad.co,288486,288486,1.0,0.18,4.0,Shopping,en,False,False
thepinballcompany.com,288504,288504,1.7,0.13,2.9,Shopping,en,False,False
steelblue.com,288547,288547,1.7,0.13,2.9,Shopping,en,False,False
tiendadecomputoperu.com,288581,288581,1.8,0.11,2.3,Shopping,en,False,False
inmod.com,288595,288595,1.9,0.1,1.9,Shopping,en,False,False
tenga.co.uk,288635,288635,1.8,0.12,2.5,Shopping,en,False,False
good-buy.store,288646,288646,1.5,0.18,4.0,Shopping,en,False,False
oznico.com,288675,288675,2.0,0.13,3.0,Shopping,en,False,False
realstreetperformance.com,288682,288682,1.7,0.13,2.8,Shopping,en,False,False
babytula.com,288755,288755,1.7,0.14,3.0,Shopping,en,False,False
teestory.in,288770,288770,1.6,0.16,3.7,Shopping,en,False,False
gents.se,288807,288807,1.4,0.21,5.5,Shopping,en,False,False
aqilabuy.com,288871,288871,1.6,0.15,3.4,Shopping,en,False,False
kismetcollections.com,288940,288940,1.6,0.15,3.4,Shopping,en,True,False
baseballexpress.com,288954,288954,1.8,0.11,2.3,Shopping,en,False,False
makeupartistschoice.com,289022,289022,1.6,0.16,3.9,Shopping,en,False,False
bottleshop.co.za,289041,289041,1.7,0.12,2.6,Shopping,en,False,False
labjack.com,289099,289099,1.8,0.12,2.4,Shopping,en,False,False
solostove.com,289203,289203,2.0,0.09,1.6,Shopping,en,False,False
lizmarieblog.com,289220,289220,1.9,0.1,1.9,Shopping,en,False,False
vikingbags.com,289258,289258,1.8,0.12,2.5,Shopping,en,False,False
loverspackage.com,289261,289261,1.3,0.28,8.1,Shopping,en,False,False
selby.com.au,289329,289329,1.7,0.14,3.1,Shopping,en,False,False
buy-as.net,289333,289333,1.3,0.29,8.3,Shopping,en,False,False
labdepotinc.com,289356,289356,1.7,0.12,2.6,Shopping,en,False,False
superpharmacy.com.au,289369,289369,2.0,0.09,1.6,Shopping,en,False,False
myantitheftbackpack.com,289421,289421,2.1,0.09,1.6,Shopping,en,True,False
scalehobbyist.com,289479,289479,1.4,0.2,5.1,Shopping,en,False,False
cufflinks.com,289499,289499,1.6,0.14,3.1,Shopping,en,False,False
brandhousedirect.com.au,289536,289536,1.7,0.13,2.7,Shopping,en,True,False
playmats.eu,289578,289578,1.0,0.26,7.0,Shopping,en,False,False
basharacare.com,289591,289591,1.6,0.15,3.4,Shopping,en,False,False
alalastyle.com,289663,289663,1.7,0.13,2.9,Shopping,en,False,False
toolsandtoys.net,289673,289673,2.2,0.08,1.3,Shopping,en,False,False
rise.ca,289774,289774,1.5,0.17,4.1,Shopping,en,False,False
lupsona.com,289799,289799,1.3,0.26,7.4,Shopping,en,True,True
carbonfibergear.com,289820,289820,2.1,0.09,1.6,Shopping,en,False,False
twothirds.com,289830,289830,1.4,0.22,5.7,Shopping,en,False,False
ishka.com.au,289833,289833,1.4,0.24,6.5,Shopping,en,False,False
rubberstampchamp.com,289866,289866,1.5,0.19,4.8,Shopping,en,False,False
hardgraft.com,289875,289875,1.7,0.12,2.6,Shopping,en,False,False
mcmurrayhatchery.com,289893,289893,1.5,0.17,4.2,Shopping,en,False,False
playseat.com,289897,289897,1.7,0.12,2.5,Shopping,en,False,False
priorityplumbing.co.uk,289927,289927,1.6,0.14,3.2,Shopping,en,False,False
tavik.com,289941,289941,1.1,0.62,21.0,Shopping,en,False,False
paperwishes.com,289988,289988,1.6,0.15,3.3,Shopping,en,True,False
fnp.ae,289997,289997,1.4,0.2,5.0,Shopping,en,False,False
northshorecare.com,290026,290026,1.5,0.17,4.2,Shopping,en,False,False
therdstore.com,290034,290034,1.6,0.16,3.6,Shopping,en,False,False
emtek.com,290059,290059,1.4,0.22,5.8,Shopping,en,False,False
wearedorothy.com,290069,290069,1.8,0.11,2.1,Shopping,en,False,False
babyearth.com,290083,290083,1.4,0.2,5.2,Shopping,en,False,False
truspec.com,290086,290086,1.4,0.24,6.4,Shopping,en,False,False
chiaraferragnicollection.com,290090,290090,1.0,0.22,6.0,Shopping,en,False,False
blueq.com,290099,290099,1.4,0.22,5.6,Shopping,en,False,False
tacori.com,290105,290105,1.6,0.16,3.6,Shopping,en,False,False
diyelectronics.co.za,290129,290129,1.5,0.18,4.4,Shopping,en,True,False
epet.hk,290137,290137,1.79,0.42,8.68,Shopping,en,False,False
fhinds.co.uk,290142,290142,1.6,0.15,3.5,Shopping,en,False,False
thecosmicbyte.com,290237,290237,1.6,0.14,3.2,Shopping,en,False,False
the-dressingroom.com,290340,290340,2.0,0.15,4.0,Shopping,en,False,False
musicrepo.com,290342,290342,2.3,0.08,1.2,Shopping,en,False,False
hoover.co.uk,290346,290346,1.7,0.14,3.1,Shopping,en,False,False
deliciousseeds.com,290347,290347,2.3,0.07,1.1,Shopping,en,False,False
usoutdoor.com,290357,290357,1.8,0.12,2.4,Shopping,en,False,False
onlinecarpets.co.uk,290372,290372,1.4,0.21,5.6,Shopping,en,False,False
carvinaudio.com,290381,290381,1.8,0.12,2.4,Shopping,en,False,False
couturecandy.com,290384,290384,1.8,0.11,2.4,Shopping,en,True,False
ekt2.com,290408,290408,1.4,0.22,5.7,Shopping,en,False,False
lootlo.pk,290452,290452,1.6,0.14,3.1,Shopping,en,False,False
uwbookstore.com,290455,290455,1.5,0.17,4.1,Shopping,en,False,False
coalatree.com,290477,290477,1.5,0.16,3.9,Shopping,en,False,False
loadupvape.com,290509,290509,1.0,0.69,25.0,Shopping,en,False,False
peterhahn.co.uk,290575,290575,1.3,0.28,7.9,Shopping,en,False,False
oktagon.co.id,290624,290624,1.9,0.1,1.8,Shopping,en,False,False
homieshome.com,290629,290629,1.7,0.13,3.0,Shopping,en,False,False
maap.cc,290631,290631,1.7,0.13,3.0,Shopping,en,False,False
3dprima.com,290671,290671,1.6,0.15,3.6,Shopping,en,False,False
blueforcegear.com,290696,290696,1.6,0.15,3.5,Shopping,en,False,False
airsoftglobal.com,290708,290708,2.1,0.09,1.5,Shopping,en,False,False
bagborroworsteal.com,290715,290715,1.5,0.17,4.0,Shopping,en,False,False
ownboard.net,290747,290747,1.6,0.16,3.8,Shopping,en,False,False
exooter.com,290753,290753,1.3,0.24,6.6,Shopping,en,False,False
qtellfreeclassifiedads.com,290788,290788,1.3,0.24,6.6,Shopping,en,False,False
buckleguy.com,290840,290840,1.3,0.26,7.3,Shopping,en,False,False
bambinifashion.com,290853,290853,1.8,0.11,2.0,Shopping,en,False,False
digikey.sg,290857,290857,1.9,0.1,1.8,Shopping,en,False,False
chem.eu,290863,290863,1.7,0.14,3.0,Shopping,en,False,False
seedsupreme.com,291058,291058,1.5,0.18,4.5,Shopping,en,False,False
flooringsupplies.co.uk,291069,291069,1.6,0.16,3.8,Shopping,en,False,False
amway.co.uk,291097,291097,1.3,0.25,6.8,Shopping,en,False,False
whitcoulls.co.nz,291098,291098,1.6,0.15,3.4,Shopping,en,False,False
southsmoke.com,291104,291104,1.3,0.3,8.7,Shopping,en,False,False
citycenter.jo,291135,291135,1.3,0.29,8.3,Shopping,en,False,False
titaniumbay.com,291172,291172,1.7,0.13,2.7,Shopping,en,False,False
sfgirlbybay.com,291175,291175,2.2,0.08,1.3,Shopping,en,False,False
sollybaby.com,291266,291266,1.5,0.17,4.1,Shopping,en,False,False
interpunk.com,291270,291270,1.6,0.14,3.2,Shopping,en,False,False
savethebeesproject.com,291289,291289,1.6,0.15,3.6,Shopping,en,True,True
outdoortechnology.com,291299,291299,1.9,0.1,1.9,Shopping,en,False,False
penheaven.co.uk,291326,291326,1.8,0.11,2.2,Shopping,en,False,False
framedestination.com,291334,291334,1.8,0.11,2.1,Shopping,en,False,False
sheridanoutlet.com.au,291357,291357,1.5,0.18,4.3,Shopping,en,False,False
homeofpoi.com,291403,291403,1.8,0.11,2.3,Shopping,en,False,False
redco.com,291425,291425,1.4,0.23,6.3,Shopping,en,False,False
icing.com,291452,291452,1.7,0.13,2.9,Shopping,en,True,False
yourwdwstore.net,291493,291493,1.6,0.14,3.2,Shopping,en,True,False
teenyb.com,291537,291537,1.7,0.13,2.8,Shopping,en,False,False
augasonfarms.com,291542,291542,1.2,0.31,9.1,Shopping,en,False,False
papinistore.com,291555,291555,2.0,0.11,2.0,Shopping,en,False,False
melbournesnowboard.com.au,291601,291601,1.4,0.23,6.3,Shopping,en,False,False
desenio.com,291662,291662,1.6,0.14,3.2,Shopping,en,False,False
hexbug.com,291732,291732,1.5,0.19,4.8,Shopping,en,False,False
allurez.com,291738,291738,1.8,0.11,2.2,Shopping,en,False,False
ninoma.com,291753,291753,2.0,0.09,1.8,Shopping,en,False,False
bobross.com,291763,291763,1.9,0.1,1.8,Shopping,en,False,False
megadepot.com,291822,291822,1.9,0.1,1.8,Shopping,en,False,False
do3d.com,291838,291838,1.7,0.13,2.9,Shopping,en,False,False
freshnmarine.com,291969,291969,1.96,0.34,6.405,Shopping,en,False,False
sparcousa.com,292000,292000,1.5,0.17,4.0,Shopping,en,False,False
schwalbetires.com,292137,292137,1.7,0.13,2.8,Shopping,en,False,False
bestblanks.com,292142,292142,1.7,0.12,2.5,Shopping,en,False,False
pitstopusa.com,292185,292185,1.8,0.12,2.4,Shopping,en,True,False
sizzix.com,292203,292203,1.7,0.13,2.8,Shopping,en,False,False
seabags.com,292240,292240,1.2,0.36,11.0,Shopping,en,False,False
armynavysales.com,292247,292247,1.8,0.1,2.1,Shopping,en,False,False
larsonelectronics.com,292263,292263,2.1,0.08,1.5,Shopping,en,False,False
myuwell.com,292267,292267,1.7,0.13,2.8,Shopping,en,False,False
diagnostic-world.com,292282,292282,2.1,0.08,1.5,Shopping,en,False,False
fourmine.com,292329,292329,1.9,0.1,2.0,Shopping,en,False,False
sasshoes.com,292393,292393,1.5,0.17,4.1,Shopping,en,False,False
mangomask.com,292403,292403,1.6,0.15,3.6,Shopping,en,False,False
mygsm.me,292410,292410,1.8,0.11,2.4,Shopping,en,False,False
hollandindustry.com,292414,292414,1.4,0.22,6.0,Shopping,en,False,False
chiefaircraft.com,292416,292416,1.5,0.18,4.4,Shopping,en,False,False
proenzaschouler.com,292485,292485,1.8,0.11,2.2,Shopping,en,True,False
carddelivery.com,292532,292532,1.8,0.1,2.1,Shopping,en,False,False
infinityshoes.com,292546,292546,2.3,0.07,1.1,Shopping,en,False,False
hsw.com.au,292559,292559,1.9,0.1,2.0,Shopping,en,False,False
dejapan.com,292576,292576,1.6,0.15,3.6,Shopping,en,False,False
tubesandmore.com,292596,292596,1.8,0.12,2.4,Shopping,en,False,False
tacobelltacoshop.com,292622,292622,1.6,0.14,3.1,Shopping,en,False,False
mybkr.com,292655,292655,1.7,0.13,3.0,Shopping,en,False,False
sergiorossi.com,292665,292665,2.0,0.14,3.0,Shopping,en,False,False
aggarwallawhouse.com,292723,292723,1.4,0.19,4.8,Shopping,en,False,False
pckeyboard.com,292731,292731,1.5,0.17,4.0,Shopping,en,False,False
americanclassic.com,292739,292739,2.3,0.07,1.1,Shopping,en,False,False
buyemp.com,292742,292742,1.7,0.12,2.5,Shopping,en,False,False
strictlymedicinalseeds.com,292761,292761,1.4,0.21,5.5,Shopping,en,False,False
hairfinity.com,292765,292765,1.8,0.11,2.4,Shopping,en,True,False
thebongshop.com.au,292901,292901,1.5,0.17,4.2,Shopping,en,False,False
koio.co,292928,292928,1.8,0.12,2.4,Shopping,en,False,False
grip6.com,292929,292929,1.6,0.15,3.5,Shopping,en,False,False
cmple.com,293005,293005,1.3,0.26,7.4,Shopping,en,False,False
littleblackdress.co.uk,293088,293088,1.7,0.13,2.8,Shopping,en,False,False
ezlivingfurniture.ie,293110,293110,1.5,0.18,4.3,Shopping,en,False,False
keylessentryremotefob.com,293123,293123,1.5,0.17,4.2,Shopping,en,True,False
pillowtalk.com.au,293162,293162,1.5,0.16,3.8,Shopping,en,False,False
maisonbirks.com,293197,293197,1.6,0.15,3.6,Shopping,en,False,False
sleeponlatex.com,293202,293202,1.9,0.1,1.8,Shopping,en,False,False
blackovis.com,293204,293204,1.7,0.13,2.7,Shopping,en,False,False
treestuff.com,293208,293208,1.5,0.17,4.3,Shopping,en,False,False
skybo-shop.net,293259,293259,1.5,0.16,3.9,Shopping,en,False,False
savoryspiceshop.com,293457,293457,1.6,0.15,3.6,Shopping,en,False,False
breakthrough.photography,293602,293602,1.8,0.11,2.3,Shopping,en,False,False
kixsquare.com,293679,293679,1.0,0.21,5.0,Shopping,en,False,False
spyassociates.com,293683,293683,1.7,0.12,2.6,Shopping,en,False,False
ocdskateshop.com.au,293762,293762,1.4,0.19,4.8,Shopping,en,False,False
buysnus.com,293764,293764,1.6,0.15,3.4,Shopping,en,False,False
fcpeffects.com,293814,293814,1.6,0.14,3.1,Shopping,en,False,False
mariatash.com,293842,293842,1.6,0.15,3.4,Shopping,en,False,False
metro.com,293843,293843,1.4,0.19,4.9,Shopping,en,False,False
frameandoptic.com,293856,293856,1.2,0.32,9.5,Shopping,en,False,False
barefootdreams.com,293909,293909,1.4,0.22,5.9,Shopping,en,False,False
hodgesmarine.com,293986,293986,1.6,0.15,3.4,Shopping,en,False,False
bigwphotos.com.au,293990,293990,1.9,0.1,2.0,Shopping,en,False,False
diyelectricskateboard.com,294014,294014,1.6,0.15,3.5,Shopping,en,True,True
ouidad.com,294016,294016,1.7,0.12,2.6,Shopping,en,False,False
europaparts.com,294043,294043,2.0,0.09,1.7,Shopping,en,False,False
sophio.com,294081,294081,1.0,0.67,24.0,Shopping,en,False,False
themusicemporium.com,294099,294099,1.7,0.12,2.7,Shopping,en,False,False
bestunderr.com,294116,294116,2.1,0.08,1.4,Shopping,en,False,False
westwayelectricsupply.com,294171,294171,1.2,0.36,11.0,Shopping,en,False,False
coxandcox.co.uk,294178,294178,1.6,0.15,3.5,Shopping,en,False,False
dillonprecision.com,294192,294192,1.4,0.19,4.8,Shopping,en,False,False
drsebiscellfood.com,294202,294202,1.6,0.14,3.2,Shopping,en,False,False
gowiseproducts.com,294227,294227,2.67,0.2,2.8,Shopping,en,False,False
westfloridacomponents.com,294234,294234,2.0,0.09,1.7,Shopping,en,False,False
odlo.com,294241,294241,1.6,0.14,3.4,Shopping,en,False,False
triwa.com,294245,294245,1.5,0.16,3.7,Shopping,en,False,False
servis.com,294253,294253,1.3,0.25,7.0,Shopping,en,False,False
rednecknationstrong.com,294271,294271,1.3,0.23,6.3,Shopping,en,True,True
egoshoes.com,294347,294347,1.8,0.11,2.0,Shopping,en,False,False
northweek.com,294379,294379,1.3,0.23,6.2,Shopping,en,False,False
fish.qa,294410,294410,1.3,0.26,7.5,Shopping,en,False,False
austinhomebrew.com,294415,294415,1.7,0.13,2.7,Shopping,en,False,False
remo.com,294429,294429,1.6,0.13,2.9,Shopping,en,False,False
mindgames.gg,294498,294498,1.9,0.1,1.9,Shopping,en,False,False
microdream.co.uk,294516,294516,2.1,0.08,1.5,Shopping,en,False,False
kele.com,294523,294523,1.6,0.13,2.9,Shopping,en,False,False
opensea.io,294530,294530,2.1,0.08,1.5,Shopping,en,False,False
rugs.com,294536,294536,1.2,0.37,12.0,Shopping,en,True,False
impressionsvanity.com,294558,294558,1.5,0.16,3.9,Shopping,en,True,False
petninjashop.com,294591,294591,1.9,0.09,1.8,Shopping,en,False,False
mightydeals.co.uk,294611,294611,1.8,0.11,2.1,Shopping,en,False,False
asianfoods.jp,294649,294649,1.0,0.17,4.0,Shopping,en,False,False
jdwilliams.com,294691,294691,1.6,0.14,3.0,Shopping,en,False,False
mygiftcard.it,294744,294744,1.5,0.17,4.1,Shopping,en,False,False
3gleb.com,294751,294751,1.2,0.31,9.0,Shopping,en,False,False
nancysnotions.com,294784,294784,1.8,0.11,2.4,Shopping,en,False,False
acparts.com,294800,294800,1.2,0.36,11.0,Shopping,en,False,False
eastbayteamsales.com,294807,294807,1.5,0.18,4.5,Shopping,en,False,False
rosenbergshoes.com.au,294886,294886,1.99,0.37,6.776,Shopping,en,True,False
bigapplebuddy.com,294948,294948,1.8,0.11,2.1,Shopping,en,False,False
cornerfootball.com,294952,294952,2.0,0.14,3.0,Shopping,en,False,False
stevesmusic.com,294963,294963,1.6,0.14,3.3,Shopping,en,False,False
sephora.ph,295039,295039,1.6,0.15,3.5,Shopping,en,False,False
mysale.my,295072,295072,1.4,0.2,5.4,Shopping,en,False,False
theplrstore.com,295121,295121,1.6,0.15,3.5,Shopping,en,False,False
louisthechild.com,295162,295162,2.1,0.08,1.4,Shopping,en,False,False
fillmorecontainer.com,295186,295186,1.5,0.17,4.3,Shopping,en,False,False
thechimpstore.com,295208,295208,1.8,0.1,2.1,Shopping,en,False,False
littleunicorn.com,295304,295304,1.5,0.16,4.0,Shopping,en,False,False
caferacerwebshop.com,295308,295308,1.3,0.27,7.7,Shopping,en,False,False
bestofelectricals.com,295309,295309,1.9,0.1,1.8,Shopping,en,False,False
troentorpsclogs.com,295336,295336,2.0,0.13,3.0,Shopping,en,False,False
lowaboots.com,295350,295350,1.3,0.23,6.3,Shopping,en,False,False
esprit.co.uk,295353,295353,1.2,0.29,8.4,Shopping,en,False,False
litographs.com,295373,295373,1.7,0.12,2.6,Shopping,en,False,False
badgerbalm.com,295430,295430,2.0,0.08,1.5,Shopping,en,False,False
uponpark.com,295431,295431,2.89,0.17,2.15,Shopping,en,False,False
reasonclothing.com,295438,295438,1.4,0.2,5.2,Shopping,en,False,False
greenworkstools.com,295468,295468,1.5,0.15,3.6,Shopping,en,False,False
klim.com,295482,295482,1.6,0.13,2.9,Shopping,en,False,False
chapellerie-traclet.com,295494,295494,1.6,0.14,3.3,Shopping,en,False,False
ampedairsoft.com,295507,295507,1.4,0.2,5.3,Shopping,en,False,False
hdbuttercup.com,295509,295509,1.5,0.17,4.2,Shopping,en,False,False
shedsforlessdirect.com,295532,295532,1.6,0.13,3.1,Shopping,en,False,False
dichcreat.com,295586,295586,1.0,0.27,8.0,Shopping,en,False,False
aromaaudio.shop,295602,295602,1.0,0.18,5.0,Shopping,en,False,False
trugrit.com,295623,295623,1.5,0.16,3.8,Shopping,en,False,False
kamsnaps.com,295677,295677,1.5,0.18,4.5,Shopping,en,False,False
makergear.com,295678,295678,2.0,0.08,1.0,Shopping,en,False,False
smarteshop.pk,295681,295681,1.3,0.25,6.9,Shopping,en,False,False
mx5driver.com,295692,295692,1.2,0.34,10.0,Shopping,en,False,False
archerie-cheval-arc.eu,295721,295721,1.2,0.34,11.0,Shopping,en,False,False
wholesaleclub.ca,295725,295725,1.5,0.15,3.6,Shopping,en,False,False
flatpyramid.com,295763,295763,2.0,0.08,1.5,Shopping,en,True,True
lillebaby.com,295764,295764,1.7,0.12,2.5,Shopping,en,False,False
okabashi.com,295875,295875,2.34,0.28,4.455,Shopping,en,False,False
mushmagic.com,295890,295890,2.0,0.09,1.6,Shopping,en,False,False
satch.com,295930,295930,1.4,0.2,5.4,Shopping,en,False,False
buynow-us.com,295958,295958,1.5,0.17,4.1,Shopping,en,False,False
anderssonbell.com,295966,295966,1.0,0.31,9.0,Shopping,en,False,False
neptunecigar.com,295989,295989,1.8,0.1,2.0,Shopping,en,False,False
24hplans.com,296018,296018,2.3,0.07,1.1,Shopping,en,False,False
willisorchards.com,296042,296042,1.4,0.2,5.3,Shopping,en,False,False
colorit.com,296109,296109,1.9,0.09,1.8,Shopping,en,True,False
discountbandit.com,296110,296110,1.9,0.09,1.8,Shopping,en,True,False
espritmodel.com,296113,296113,1.5,0.15,3.7,Shopping,en,False,False
arabtronics.net,296167,296167,1.2,0.34,10.0,Shopping,en,False,False
dropshipdirect.com,296174,296174,1.5,0.17,4.2,Shopping,en,False,False
criquetshirts.com,296209,296209,1.6,0.14,3.3,Shopping,en,True,False
totebagfactory.com,296281,296281,1.6,0.14,3.3,Shopping,en,False,False
stumpsparty.com,296323,296323,1.6,0.13,2.8,Shopping,en,False,False
shoespie.com,296340,296340,1.7,0.13,2.8,Shopping,en,True,False
scandinavianoutdoor.com,296362,296362,1.8,0.1,2.0,Shopping,en,True,False
novoshoes.com.au,296374,296374,1.5,0.17,4.1,Shopping,en,False,False
suspensionconnection.com,296415,296415,1.8,0.11,2.3,Shopping,en,False,False
gianvitorossi.com,296472,296472,2.0,0.12,3.0,Shopping,en,False,False
brathwait.com,296559,296559,1.8,0.11,2.3,Shopping,en,True,True
thinkware.com,296631,296631,1.8,0.1,2.0,Shopping,en,False,False
treadmillfactory.ca,296652,296652,1.4,0.2,5.2,Shopping,en,False,False
vapoureyes.co.nz,296663,296663,1.3,0.26,7.3,Shopping,en,True,False
latexcatfish.com,296761,296761,1.3,0.24,6.6,Shopping,en,False,False
em4shirts.com,296804,296804,2.1,0.08,1.4,Shopping,en,False,False
equippers.com,296810,296810,1.6,0.14,3.2,Shopping,en,False,False
